재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 3분기 3개월	당기 3분기 누적	전기 3분기 3개월	전기 3분기 누적	전기	전전기
손익계산서, 기능별 분류 - 연결재무제표	[000480]	조선내화	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	금융원가	1,940,125,817	11,147,778,386	2,151,680,448	10,240,308,060		
손익계산서, 기능별 분류 - 연결재무제표	[000480]	조선내화	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2020-09-30	3분기보고서	KRW	entity00148984_udf_IS_2018325114552311_IncomeStatementAbstract	지분법 이익	303,509,937	1,863,131,365	948,257,584	3,217,493,360		
손익계산서, 기능별 분류 - 연결재무제표	[000480]	조선내화	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	7,206,069,397	59,958,308,963	16,432,887,485	35,093,202,438		
손익계산서, 기능별 분류 - 연결재무제표	[000480]	조선내화	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	2,378,162,922	17,991,501,042	3,524,668,018	7,298,804,875		
손익계산서, 기능별 분류 - 연결재무제표	[000480]	조선내화	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	계속영업이익(손실)	4,827,906,475	41,966,807,921	12,908,219,467	27,794,397,563		
손익계산서, 기능별 분류 - 연결재무제표	[000480]	조선내화	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperations	중단영업이익(손실)	0	0	0	0		
손익계산서, 기능별 분류 - 연결재무제표	[000480]	조선내화	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	4,827,906,475	41,966,807,921	12,908,219,467	27,794,397,563		
손익계산서, 기능별 분류 - 연결재무제표	[000480]	조선내화	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[000480]	조선내화	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)	3,085,610,431	38,331,809,947	9,213,934,558	21,375,825,418		
손익계산서, 기능별 분류 - 연결재무제표	[000480]	조선내화	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)	1,742,296,044	3,634,997,974	3,694,284,909	6,418,572,145		
손익계산서, 기능별 분류 - 연결재무제표	[000480]	조선내화	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[000480]	조선내화	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)						
손익계산서, 기능별 분류 - 연결재무제표	[000480]	조선내화	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromContinuingOperations	      계속영업기본주당이익(손실)	961	11,876	2,835	6,577		
손익계산서, 기능별 분류 - 연결재무제표	[000480]	조선내화	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations	      중단영업기본주당이익(손실)	0	0	0	0		
손익계산서, 기능별 분류 - 연결재무제표	[000480]	조선내화	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)						
손익계산서, 기능별 분류 - 연결재무제표	[000480]	조선내화	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations	      계속영업희석주당이익(손실)	961	11,876	2,835	6,577		
손익계산서, 기능별 분류 - 연결재무제표	[000480]	조선내화	유가증권시장상장법인	232	내화, 비내화 요업제품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations	      중단영업희석주당이익(손실)	0	0	0	0		
손익계산서, 기능별 분류 - 연결재무제표	[185750]	종근당	유가증권시장상장법인	212	의약품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_Revenue	매출액	358,390,807,526	965,779,091,293	280,582,240,416	781,151,980,994		
손익계산서, 기능별 분류 - 연결재무제표	[185750]	종근당	유가증권시장상장법인	212	의약품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	매출원가	223,191,575,204	606,583,107,577	178,172,960,312	489,203,743,495		
손익계산서, 기능별 분류 - 연결재무제표	[185750]	종근당	유가증권시장상장법인	212	의약품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	135,199,232,322	359,195,983,716	102,409,280,104	291,948,237,499		
손익계산서, 기능별 분류 - 연결재무제표	[185750]	종근당	유가증권시장상장법인	212	의약품 제조업	12	2020-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	54,757,307,341	160,376,417,499	60,607,441,991	172,577,250,661		
손익계산서, 기능별 분류 - 연결재무제표	[185750]	종근당	유가증권시장상장법인	212	의약품 제조업	12	2020-09-30	3분기보고서	KRW	entity00992871_udf_IS_201932014928676_IncomeStatementAbstract	경상연구개발비	32,088,482,326	88,237,529,209	22,226,672,975	65,653,238,363		
손익계산서, 기능별 분류 - 연결재무제표	[185750]	종근당	유가증권시장상장법인	212	의약품 제조업	12	2020-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	영업이익	48,353,442,655	110,582,037,008	19,575,165,138	53,717,748,475		
손익계산서, 기능별 분류 - 연결재무제표	[185750]	종근당	유가증권시장상장법인	212	의약품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	70,405,185	1,544,137,420	206,462,575	705,113,233		
손익계산서, 기능별 분류 - 연결재무제표	[185750]	종근당	유가증권시장상장법인	212	의약품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	금융비용	1,778,288,190	4,417,701,816	1,046,168,874	2,770,410,850		
손익계산서, 기능별 분류 - 연결재무제표	[185750]	종근당	유가증권시장상장법인	212	의약품 제조업	12	2020-09-30	3분기보고서	KRW	dart_OtherGains	기타영업외수익	673,890,938	3,080,668,089	1,205,752,694	3,267,556,902		
손익계산서, 기능별 분류 - 연결재무제표	[185750]	종근당	유가증권시장상장법인	212	의약품 제조업	12	2020-09-30	3분기보고서	KRW	dart_OtherLosses	기타영업외비용	289,453,662	2,319,143,483	800,285,036	2,748,917,510		
손익계산서, 기능별 분류 - 연결재무제표	[185750]	종근당	유가증권시장상장법인	212	의약품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익	47,029,996,926	108,469,997,218	19,140,926,497	52,171,090,250		
손익계산서, 기능별 분류 - 연결재무제표	[185750]	종근당	유가증권시장상장법인	212	의약품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	12,429,250,209	28,650,135,814	4,934,688,095	14,966,621,225		
손익계산서, 기능별 분류 - 연결재무제표	[185750]	종근당	유가증권시장상장법인	212	의약품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	당기순이익	34,600,746,717	79,819,861,404	14,206,238,402	37,204,469,025		
손익계산서, 기능별 분류 - 연결재무제표	[185750]	종근당	유가증권시장상장법인	212	의약품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[185750]	종근당	유가증권시장상장법인	212	의약품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주	34,941,273,199	80,465,824,554	14,514,711,444	38,031,818,048		
손익계산서, 기능별 분류 - 연결재무제표	[185750]	종근당	유가증권시장상장법인	212	의약품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분	-340,526,482	-645,963,150	-308,473,042	-827,349,023		
손익계산서, 기능별 분류 - 연결재무제표	[185750]	종근당	유가증권시장상장법인	212	의약품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[185750]	종근당	유가증권시장상장법인	212	의약품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본및희석주당이익	3,230	7,437	1,341	3,514		
손익계산서, 기능별 분류 - 연결재무제표	[001630]	종근당홀딩스	유가증권시장상장법인	212	의약품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_Revenue	매출액	219,673,397,406	641,810,338,907	182,934,142,624	530,785,557,265		
손익계산서, 기능별 분류 - 연결재무제표	[001630]	종근당홀딩스	유가증권시장상장법인	212	의약품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	매출원가	115,143,654,676	336,514,642,897	99,562,840,952	284,207,471,251		
손익계산서, 기능별 분류 - 연결재무제표	[001630]	종근당홀딩스	유가증권시장상장법인	212	의약품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	104,529,742,730	305,295,696,010	83,371,301,672	246,578,086,014		
손익계산서, 기능별 분류 - 연결재무제표	[001630]	종근당홀딩스	유가증권시장상장법인	212	의약품 제조업	12	2020-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	82,013,129,061	223,948,226,306	57,204,006,023	172,759,027,536		
손익계산서, 기능별 분류 - 연결재무제표	[001630]	종근당홀딩스	유가증권시장상장법인	212	의약품 제조업	12	2020-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	22,516,613,669	81,347,469,704	26,167,295,649	73,819,058,478		
손익계산서, 기능별 분류 - 연결재무제표	[001630]	종근당홀딩스	유가증권시장상장법인	212	의약품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	3,297,837,744	8,370,216,057	2,413,227,469	7,184,063,033		
손익계산서, 기능별 분류 - 연결재무제표	[001630]	종근당홀딩스	유가증권시장상장법인	212	의약품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	금융비용	1,921,178,917	6,962,017,476	2,227,928,108	5,764,926,640		
손익계산서, 기능별 분류 - 연결재무제표	[001630]	종근당홀딩스	유가증권시장상장법인	212	의약품 제조업	12	2020-09-30	3분기보고서	KRW	entity00149354_udf_IS_2017118174223438_IncomeStatementAbstract	관계기업투자이익(손실)	8,776,476,601	17,890,697,677	2,566,367,569	6,285,847,946		
손익계산서, 기능별 분류 - 연결재무제표	[001630]	종근당홀딩스	유가증권시장상장법인	212	의약품 제조업	12	2020-09-30	3분기보고서	KRW	entity00149354_udf_IS_2017118174233495_IncomeStatementAbstract	기타영업외수익	462,292,563	3,337,792,869	2,474,501,334	3,308,919,976		
손익계산서, 기능별 분류 - 연결재무제표	[001630]	종근당홀딩스	유가증권시장상장법인	212	의약품 제조업	12	2020-09-30	3분기보고서	KRW	entity00149354_udf_IS_2017118174236390_IncomeStatementAbstract	기타영업외비용	295,881,803	1,846,290,458	683,366,532	1,936,045,636		
손익계산서, 기능별 분류 - 연결재무제표	[001630]	종근당홀딩스	유가증권시장상장법인	212	의약품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	32,836,159,857	102,137,868,373	30,710,097,381	82,896,917,157		
손익계산서, 기능별 분류 - 연결재무제표	[001630]	종근당홀딩스	유가증권시장상장법인	212	의약품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	6,474,770,832	21,522,098,854	7,381,056,388	18,065,325,573		
손익계산서, 기능별 분류 - 연결재무제표	[001630]	종근당홀딩스	유가증권시장상장법인	212	의약품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	26,361,389,025	80,615,769,519	23,329,040,993	64,831,591,584		
손익계산서, 기능별 분류 - 연결재무제표	[001630]	종근당홀딩스	유가증권시장상장법인	212	의약품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[001630]	종근당홀딩스	유가증권시장상장법인	212	의약품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)	17,537,599,326	48,155,550,464	12,438,678,587	36,491,708,041		
손익계산서, 기능별 분류 - 연결재무제표	[001630]	종근당홀딩스	유가증권시장상장법인	212	의약품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)	8,823,789,699	32,460,219,055	10,890,362,406	28,339,883,543		
손익계산서, 기능별 분류 - 연결재무제표	[001630]	종근당홀딩스	유가증권시장상장법인	212	의약품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[001630]	종근당홀딩스	유가증권시장상장법인	212	의약품 제조업	12	2020-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	3,501	9,612	2,483	7,284		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	ifrs-full_Revenue	수익(매출액)	65,055,772,139	208,184,719,220	75,372,268,718	303,165,900,515		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	매출원가	27,032,054,470	105,682,770,285	41,712,709,204	198,804,499,581		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	38,023,717,669	102,501,948,935	33,659,559,514	104,361,400,934		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	38,670,163,140	110,228,613,296	38,374,331,018	112,775,203,700		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	dart_SalariesWages	   급여및상여	25,895,120,903	72,829,595,487	24,596,277,380	72,773,276,177		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	dart_ProvisionForSeveranceIndemnities	   퇴직급여	1,697,138,435	4,518,706,915	1,480,288,424	4,466,613,625		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	dart_EmployeeBenefits	   복리후생비	4,255,645,042	12,973,793,597	4,091,143,444	12,803,125,855		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	dart_EntertainmentExpenses	   접대비	217,895,607	640,087,424	335,219,282	993,043,989		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	dart_DepreciationExpense	   감가상각비	1,824,719,510	4,829,979,576	1,669,964,475	4,870,746,305		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	dart_AmortisationExpense	   무형자산상각비	172,875,868	547,159,291	199,762,052	539,306,534		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	dart_TaxesDues	   세금과공과	77,873,269	280,267,855	101,479,725	341,269,430		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	dart_AdvertisingExpenses	   광고선전비	133,000,913	431,380,404	200,387,533	598,176,920		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	entity00140168_udf_IS_2017118155240447_TotalSellingGeneralAdministrativeExpenses	   연구비	845,811,847	2,050,449,847	717,362,059	2,255,212,976		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	dart_Commissions	   지급수수료	1,004,054,210	3,143,497,056	1,762,784,549	3,970,300,127		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	dart_TrainingExpenses	   교육훈련비	131,455,986	474,968,382	466,478,517	899,383,579		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	dart_InsurancePremiums	   보험료	22,083,175	40,595,400	21,475,006	31,792,823		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	dart_UtilityExpenses	   수도광열비	557,207,675	1,651,992,879	571,754,898	1,685,723,900		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	dart_TravelExpenses	   여비교통비	86,475,206	425,655,511	459,331,073	1,281,808,601		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	dart_CommunicationExpenses	   통신비	182,976,175	569,763,588	197,549,029	582,204,766		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	dart_SupplyExpenses	   소모품비	62,911,729	236,018,890	87,625,574	244,019,024		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	dart_PublicationExpenses	   도서인쇄비	51,157,548	161,379,497	58,588,303	162,958,861		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	dart_RepairExpenses	   수선비	99,991,065	257,114,164	79,018,988	302,601,960		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	dart_VehicleMaintenanceExpenses	   차량유지비	119,237,203	328,268,997	163,335,835	542,471,161		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	dart_RentalExpenses	   임차료	375,699,156	1,321,040,005	377,016,975	1,199,815,962		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	dart_BadDebtExpenses	   대손상각비(대손충당금환입)	105,584	-76,095,178	-94,383,010	-149,841,210		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	dart_ExpensesOfProvisionsForRestoration	   복구충당부채전입액	0	157,848	673,437	2,224,671		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	dart_MiscellaneousExpenses	   기타판매비와관리비	856,727,034	2,592,835,861	831,197,470	2,378,967,664		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	-646,445,471	-7,726,664,361	-4,714,771,504	-8,413,802,766		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	dart_OtherGains	기타이익	117,841,039	2,422,166,159	4,200,677,676	6,597,977,188		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	dart_GainsOnDisposalsOfPropertyPlantAndEquipment	   유형자산처분이익	2,656,435	91,676,096	14,930,663	17,010,116		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	dart_GainsOnDisposalsOfIntangibleAssets	   무형자산처분이익	0	0	0	219,815,153		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	dart_GainsForeignCurrencyTransactions	   외화관련이익	109,292,178	2,048,262,993	4,131,023,724	5,670,713,631		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	dart_MiscellaneousIncome	   잡이익	5,892,426	282,227,070	54,723,289	155,836,048		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	dart_ReversalsOfAllowanceForOtherDoubtfulAccounts	   기타대손충당금환입	0	0	0	534,602,240		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	dart_OtherLosses	기타손실	114,138,668	1,944,301,224	776,059,029	4,171,141,320		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	dart_LossesOnDisposalsOfPropertyPlantAndEquipment	   유형자산처분손실	1,175,807	64,746,586	150,354	1,277,677		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	dart_LossesForeignCurrencyTransactions	   외화관련손실	72,212,507	1,814,424,463	742,268,875	2,385,127,006		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	dart_MiscellaneousLosses	   잡손실	40,750,354	64,195,175	33,639,800	273,531,037		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	dart_AllowanceForOtherDoubtfulAccounts	   기타의대손상각비	0	935,000	0	1,511,205,600		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	192,233,302	1,838,873,845	408,658,116	1,414,667,421		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	dart_InterestIncomeFinanceIncome	   이자수익	171,962,793	732,591,392	352,709,006	1,138,952,881		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	dart_DividendIncome	   배당금수익(금융수익)	0	3,330,000	0	2,554,000		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	dart_GainsOnForeignCurrencyTransactionsFiancialIncome	   외화관련이익	-57,104,865	938,186,474	126,665,357	214,073,330		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	entity00140168_udf_IS_201711816037878_FinanceIncome	   매매목적파생상품처분이익	41,415,228	108,394,522	28,596,842	28,596,842		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	entity00140168_udf_IS_201872415372934_FinanceIncome	   매매목적파생상품평가이익	35,960,146	56,371,457	-99,313,089	30,490,368		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	금융원가	244,861,840	923,540,776	3,450,034,095	4,212,498,159		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	dart_InterestExpenseFinanceExpense	   이자비용	93,949,961	267,288,123	191,102,320	517,467,134		
손익계산서, 기능별 분류 - 연결재무제표	[035000]	지투알	유가증권시장상장법인	715	회사 본부 및 경영 컨설팅 서비스업	12	2020-09-30	3분기보고서	KRW	dart_LossesOnForeignCurrencyTransactionsFiancialExpense	   외화관련손실	18,720	154,460,751	3,065,264,278	3,155,543,635		
