재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 반기 3개월	당기 반기 누적	전기 반기 3개월	전기 반기 누적	전기	전전기
손익계산서, 기능별 분류 - 연결재무제표	[083470]	KJ프리텍	코스닥시장상장법인	222	플라스틱제품 제조업	12	2016-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	3,229,948,807	6,189,633,034	2,840,785,438	5,371,225,802	11,179,399,601	10,887,786,459
손익계산서, 기능별 분류 - 연결재무제표	[083470]	KJ프리텍	코스닥시장상장법인	222	플라스틱제품 제조업	12	2016-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	-434,952,261	-351,598,561	2,032,061,993	3,130,302,443	4,927,751,656	8,837,833,101
손익계산서, 기능별 분류 - 연결재무제표	[083470]	KJ프리텍	코스닥시장상장법인	222	플라스틱제품 제조업	12	2016-06-30	반기보고서	KRW	ifrs_FinanceIncome	금융수익	2,137,779,681	2,849,759,380	1,370,761,299	2,057,352,508	6,258,919,770	4,652,556,112
손익계산서, 기능별 분류 - 연결재무제표	[083470]	KJ프리텍	코스닥시장상장법인	222	플라스틱제품 제조업	12	2016-06-30	반기보고서	KRW	dart_InterestIncomeFinanceIncome	   이자수익	76,078,604	130,129,053	46,094,880	63,662,284	161,301,015	67,134,850
손익계산서, 기능별 분류 - 연결재무제표	[083470]	KJ프리텍	코스닥시장상장법인	222	플라스틱제품 제조업	12	2016-06-30	반기보고서	KRW	entity00475718_udf_IS_201232212304362_FinanceIncome	   외환차익	1,352,668,927	2,221,960,763	535,370,810	954,497,280	5,027,318,330	2,968,276,275
손익계산서, 기능별 분류 - 연결재무제표	[083470]	KJ프리텍	코스닥시장상장법인	222	플라스틱제품 제조업	12	2016-06-30	반기보고서	KRW	entity00475718_udf_IS_2012322123055515_FinanceIncome	   외화환산이익	709,032,150	497,669,564	789,295,609	1,039,192,944	1,070,300,425	1,617,144,987
손익계산서, 기능별 분류 - 연결재무제표	[083470]	KJ프리텍	코스닥시장상장법인	222	플라스틱제품 제조업	12	2016-06-30	반기보고서	KRW	entity00475718_udf_IS_2012322123125671_IncomeStatementAbstract	금융비용	2,510,378,165	3,933,038,342	869,920,688	1,496,215,723	5,555,638,445	4,274,515,521
손익계산서, 기능별 분류 - 연결재무제표	[083470]	KJ프리텍	코스닥시장상장법인	222	플라스틱제품 제조업	12	2016-06-30	반기보고서	KRW	entity00475718_udf_IS_201232212315331_udf_IS_2012322123125671_IncomeStatementAbstract	   이자비용	271,519,731	524,266,257	240,496,528	450,178,228	914,741,999	957,854,775
손익계산서, 기능별 분류 - 연결재무제표	[083470]	KJ프리텍	코스닥시장상장법인	222	플라스틱제품 제조업	12	2016-06-30	반기보고서	KRW	entity00475718_udf_IS_201232212329562_udf_IS_2012322123125671_IncomeStatementAbstract	   외환차손	1,819,495,335	2,590,672,184	445,524,748	788,675,598	3,776,923,193	3,020,276,437
손익계산서, 기능별 분류 - 연결재무제표	[083470]	KJ프리텍	코스닥시장상장법인	222	플라스틱제품 제조업	12	2016-06-30	반기보고서	KRW	entity00475718_udf_IS_2012322123220265_udf_IS_2012322123125671_IncomeStatementAbstract	   외화환산손실	419,363,099	818,099,901	183,899,412	257,361,897	863,973,253	296,384,309
손익계산서, 기능별 분류 - 연결재무제표	[083470]	KJ프리텍	코스닥시장상장법인	222	플라스틱제품 제조업	12	2016-06-30	반기보고서	KRW	entity00475718_udf_IS_2015812141336747_IncomeStatementAbstract	지분법손실	212,292,368	375,634,682	-424,078,120	-335,726,061	649,107,637	93,896,411
손익계산서, 기능별 분류 - 연결재무제표	[083470]	KJ프리텍	코스닥시장상장법인	222	플라스틱제품 제조업	12	2016-06-30	반기보고서	KRW	entity00475718_udf_IS_201232212017109_IncomeStatementAbstract	기타영업수익	857,126,171	916,102,182	151,904,509	302,167,118	1,428,401,625	8,648,375,487
손익계산서, 기능별 분류 - 연결재무제표	[083470]	KJ프리텍	코스닥시장상장법인	222	플라스틱제품 제조업	12	2016-06-30	반기보고서	KRW	entity00475718_udf_IS_201232212031875_IncomeStatementAbstract	기타영업비용	387,563,357	508,132,860	88,476,361	163,119,131	575,708,945	8,921,227,781
손익계산서, 기능별 분류 - 연결재무제표	[083470]	KJ프리텍	코스닥시장상장법인	222	플라스틱제품 제조업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	-550,280,299	-1,402,542,883	3,020,408,872	4,166,213,276	5,834,618,024	8,849,124,987
손익계산서, 기능별 분류 - 연결재무제표	[083470]	KJ프리텍	코스닥시장상장법인	222	플라스틱제품 제조업	12	2016-06-30	반기보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용	208,909,644	213,671,185	-5,298,405	33,170,982	1,087,162,652	327,414,146
손익계산서, 기능별 분류 - 연결재무제표	[083470]	KJ프리텍	코스닥시장상장법인	222	플라스틱제품 제조업	12	2016-06-30	반기보고서	KRW	entity00475718_udf_IS_2015812163929192_IncomeStatementAbstract	당기순이익	-759,189,943	-1,616,214,068	3,025,707,277	4,133,042,294	4,747,455,372	8,521,710,841
손익계산서, 기능별 분류 - 연결재무제표	[083470]	KJ프리텍	코스닥시장상장법인	222	플라스틱제품 제조업	12	2016-06-30	반기보고서	KRW	entity00475718_udf_IS_2016328192427728_IncomeStatementAbstract	지배기업의 소유주지분	-759,189,943	-1,616,214,068	3,025,707,277	4,133,042,294	4,747,455,372	8,521,710,841
손익계산서, 기능별 분류 - 연결재무제표	[083470]	KJ프리텍	코스닥시장상장법인	222	플라스틱제품 제조업	12	2016-06-30	반기보고서	KRW	entity00475718_udf_IS_2016328192449506_IncomeStatementAbstract	비지배지분	0	0	0	0	0	0
손익계산서, 기능별 분류 - 연결재무제표	[083470]	KJ프리텍	코스닥시장상장법인	222	플라스틱제품 제조업	12	2016-06-30	반기보고서	KRW	entity00475718_udf_IS_20145239442643_IncomeStatementAbstract	기본주당순이익(손실)	-39	-83	156	213	245	476
손익계산서, 기능별 분류 - 연결재무제표	[083470]	KJ프리텍	코스닥시장상장법인	222	플라스틱제품 제조업	12	2016-06-30	반기보고서	KRW	entity00475718_udf_IS_201452391059112_IncomeStatementAbstract	희석주당순이익(손실)	-39	-83	156	213	245	476
손익계산서, 기능별 분류 - 연결재무제표	[003550]	LG	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_Revenue	매출및 지분법손익	2,681,578,000,000	5,033,942,000,000	2,415,080,000,000	4,569,027,000,000	9,968,190,000,000	9,865,402,000,000
손익계산서, 기능별 분류 - 연결재무제표	[003550]	LG	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_RevenueFromSaleOfGoods	   제품 및 상품매출	1,288,443,000,000	2,486,421,000,000	1,217,524,000,000	2,388,673,000,000	5,250,038,000,000	5,458,392,000,000
손익계산서, 기능별 분류 - 연결재무제표	[003550]	LG	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_RevenueFromRenderingOfServices	   용역매출	499,186,000,000	992,623,000,000	505,412,000,000	983,738,000,000	2,150,503,000,000	1,982,884,000,000
손익계산서, 기능별 분류 - 연결재무제표	[003550]	LG	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_RevenueFromConstructionContracts	   건설형계약매출	486,874,000,000	799,020,000,000	325,719,000,000	590,973,000,000	1,440,815,000,000	1,447,442,000,000
손익계산서, 기능별 분류 - 연결재무제표	[003550]	LG	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	entity00120021_udf_IS_2015391132834_Revenue	   지분법손익	303,755,000,000	562,052,000,000	258,518,000,000	405,433,000,000	719,866,000,000	574,095,000,000
손익계산서, 기능별 분류 - 연결재무제표	[003550]	LG	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_OtherRevenue	   기타매출	103,320,000,000	193,826,000,000	107,907,000,000	200,210,000,000	406,968,000,000	402,589,000,000
손익계산서, 기능별 분류 - 연결재무제표	[003550]	LG	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_CostOfSales	매출원가	2,156,691,000,000	4,060,745,000,000	1,959,719,000,000	3,799,353,000,000	8,340,966,000,000	8,361,929,000,000
손익계산서, 기능별 분류 - 연결재무제표	[003550]	LG	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_GrossProfit	매출총이익	524,887,000,000	973,197,000,000	455,361,000,000	769,674,000,000	1,627,224,000,000	1,503,473,000,000
손익계산서, 기능별 분류 - 연결재무제표	[003550]	LG	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	107,195,000,000	226,267,000,000	113,435,000,000	227,805,000,000	489,238,000,000	459,365,000,000
손익계산서, 기능별 분류 - 연결재무제표	[003550]	LG	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	417,692,000,000	746,930,000,000	341,926,000,000	541,869,000,000	1,137,986,000,000	1,044,108,000,000
손익계산서, 기능별 분류 - 연결재무제표	[003550]	LG	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	entity00120021_udf_IS_201539111534165_OperatingIncomeLoss	   금융수익	9,011,000,000	24,024,000,000	7,753,000,000	16,176,000,000	34,666,000,000	38,936,000,000
손익계산서, 기능별 분류 - 연결재무제표	[003550]	LG	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	entity00120021_udf_IS_201539111552760_OperatingIncomeLoss	   금융비용	23,616,000,000	49,620,000,000	24,000,000,000	47,277,000,000	100,622,000,000	101,945,000,000
손익계산서, 기능별 분류 - 연결재무제표	[003550]	LG	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	entity00120021_udf_IS_201539111550584_OperatingIncomeLoss	   기타영업외수익	16,828,000,000	40,056,000,000	10,727,000,000	22,157,000,000	58,065,000,000	54,182,000,000
손익계산서, 기능별 분류 - 연결재무제표	[003550]	LG	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	entity00120021_udf_IS_20153911154823_OperatingIncomeLoss	   기타영업외비용	13,429,000,000	38,909,000,000	10,225,000,000	23,754,000,000	54,739,000,000	79,551,000,000
손익계산서, 기능별 분류 - 연결재무제표	[003550]	LG	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전계속영업이익	406,486,000,000	722,481,000,000	326,181,000,000	509,171,000,000	1,075,356,000,000	955,730,000,000
손익계산서, 기능별 분류 - 연결재무제표	[003550]	LG	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	계속영업법인세비용	51,670,000,000	75,420,000,000	28,063,000,000	53,972,000,000	131,581,000,000	127,064,000,000
손익계산서, 기능별 분류 - 연결재무제표	[003550]	LG	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLossFromContinuingOperations	계속영업이익	354,816,000,000	647,061,000,000	298,118,000,000	455,199,000,000	943,775,000,000	828,666,000,000
손익계산서, 기능별 분류 - 연결재무제표	[003550]	LG	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLossFromDiscontinuedOperations	중단영업손익						5,598,000,000
손익계산서, 기능별 분류 - 연결재무제표	[003550]	LG	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLoss	당기순이익	354,816,000,000	647,061,000,000	298,118,000,000	455,199,000,000	943,775,000,000	834,264,000,000
손익계산서, 기능별 분류 - 연결재무제표	[003550]	LG	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[003550]	LG	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주	353,859,000,000	648,015,000,000	299,907,000,000	468,185,000,000	944,189,000,000	844,548,000,000
손익계산서, 기능별 분류 - 연결재무제표	[003550]	LG	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToNoncontrollingInterests	   비지배지분	957,000,000	-954,000,000	-1,789,000,000	-12,986,000,000	-414,000,000	-10,284,000,000
손익계산서, 기능별 분류 - 연결재무제표	[003550]	LG	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_EarningsPerShareAbstract	주당이익(단위 : 원)						
손익계산서, 기능별 분류 - 연결재무제표	[003550]	LG	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	entity00120021_udf_IS_201539131850492_EarningsPerShareAbstract	   계속영업과 중단영업						
손익계산서, 기능별 분류 - 연결재무제표	[003550]	LG	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	entity00120021_udf_IS_20153913198495_udf_IS_201539131850492_EarningsPerShareAbstract	      기본/희석주당순이익	2,013,000,000	3,686,000,000	1,707,000,000	2,663,000,000	5,371,000,000	4,804,000,000
손익계산서, 기능별 분류 - 연결재무제표	[003550]	LG	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	entity00120021_udf_IS_20155819194422_udf_IS_201539131850492_EarningsPerShareAbstract	      구형우선주 기본/희석주당순이익	2,013,000,000	3,736,000,000	1,707,000,000	2,713,000,000	5,421,000,000	4,854,000,000
손익계산서, 기능별 분류 - 연결재무제표	[003550]	LG	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	entity00120021_udf_IS_201539132047911_EarningsPerShareAbstract	   계속영업						
손익계산서, 기능별 분류 - 연결재무제표	[003550]	LG	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	entity00120021_udf_IS_20153913219252_udf_IS_201539132047911_EarningsPerShareAbstract	      기본/희석주당순이익	2,013,000,000	3,686,000,000	1,707,000,000	2,663,000,000	5,371,000,000	4,784,000,000
손익계산서, 기능별 분류 - 연결재무제표	[003550]	LG	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	entity00120021_udf_IS_201558191910562_udf_IS_201539132047911_EarningsPerShareAbstract	      구형우선주 기본/희석주당순이익	2,013,000,000	3,736,000,000	1,707,000,000	2,713,000,000	5,421,000,000	4,834,000,000
손익계산서, 기능별 분류 - 연결재무제표	[001120]	LG상사	유가증권시장상장법인	461	상품 중개업	12	2016-06-30	반기보고서	KRW	ifrs_Revenue	수익(매출액)	2,845,617,336,811	5,860,954,860,324	3,202,871,472,404	5,847,739,564,405	13,224,458,801,454	11,372,192,849,605
손익계산서, 기능별 분류 - 연결재무제표	[001120]	LG상사	유가증권시장상장법인	461	상품 중개업	12	2016-06-30	반기보고서	KRW	ifrs_CostOfSales	매출원가	2,647,541,236,093	5,476,567,163,278	3,071,180,038,268	5,629,077,048,092	12,710,715,011,312	10,873,218,363,516
손익계산서, 기능별 분류 - 연결재무제표	[001120]	LG상사	유가증권시장상장법인	461	상품 중개업	12	2016-06-30	반기보고서	KRW	ifrs_GrossProfit	매출총이익	198,076,100,718	384,387,697,046	131,691,434,136	218,662,516,313	513,743,790,142	498,974,486,089
손익계산서, 기능별 분류 - 연결재무제표	[001120]	LG상사	유가증권시장상장법인	461	상품 중개업	12	2016-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	141,712,462,794	283,418,765,208	101,391,474,269	167,442,543,038	432,051,899,441	327,000,349,422
손익계산서, 기능별 분류 - 연결재무제표	[001120]	LG상사	유가증권시장상장법인	461	상품 중개업	12	2016-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	56,363,637,924	100,968,931,838	30,299,959,867	51,219,973,275	81,691,890,701	171,974,136,667
손익계산서, 기능별 분류 - 연결재무제표	[001120]	LG상사	유가증권시장상장법인	461	상품 중개업	12	2016-06-30	반기보고서	KRW	entity00120076_udf_IS_2011523235224547_IncomeStatementAbstract	영업외손익	-14,333,946,589	-7,635,306,731	-1,633,166,712	606,497,406	-296,931,669,526	-159,341,199,548
손익계산서, 기능별 분류 - 연결재무제표	[001120]	LG상사	유가증권시장상장법인	461	상품 중개업	12	2016-06-30	반기보고서	KRW	entity00120076_udf_IS_201331917575039_udf_IS_2011523235224547_IncomeStatementAbstract	   금융수익	54,368,286,919	134,302,878,627	61,488,079,919	157,895,577,382	327,188,506,090	271,461,680,765
손익계산서, 기능별 분류 - 연결재무제표	[001120]	LG상사	유가증권시장상장법인	461	상품 중개업	12	2016-06-30	반기보고서	KRW	entity00120076_udf_IS_201331917584346_udf_IS_2011523235224547_IncomeStatementAbstract	   금융원가	-62,365,611,747	-151,029,939,709	-72,091,594,306	-175,812,874,192	-374,220,024,471	-316,567,394,830
손익계산서, 기능별 분류 - 연결재무제표	[001120]	LG상사	유가증권시장상장법인	461	상품 중개업	12	2016-06-30	반기보고서	KRW	entity00120076_udf_IS_2013319175811793_udf_IS_2011523235224547_IncomeStatementAbstract	   지분법주식관련 손익	8,880,806,883	8,495,495,670	-2,017,627,606	-5,491,083,850	-221,103,518,603	-7,973,805,417
손익계산서, 기능별 분류 - 연결재무제표	[001120]	LG상사	유가증권시장상장법인	461	상품 중개업	12	2016-06-30	반기보고서	KRW	entity00120076_udf_IS_2013319175824479_udf_IS_2011523235224547_IncomeStatementAbstract	   기타영업외손익	-15,217,428,644	596,258,681	10,987,975,281	24,014,878,066	-28,796,632,542	-106,261,680,066
손익계산서, 기능별 분류 - 연결재무제표	[001120]	LG상사	유가증권시장상장법인	461	상품 중개업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익	42,029,691,335	93,333,625,107	28,666,793,155	51,826,470,681	-215,239,778,825	12,632,937,119
손익계산서, 기능별 분류 - 연결재무제표	[001120]	LG상사	유가증권시장상장법인	461	상품 중개업	12	2016-06-30	반기보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용	11,448,095,805	29,143,905,719	22,296,789,152	32,219,017,548	1,854,980,323	26,407,712,232
손익계산서, 기능별 분류 - 연결재무제표	[001120]	LG상사	유가증권시장상장법인	461	상품 중개업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLoss	당기순이익	30,581,595,530	64,189,719,388	6,370,004,003	19,607,453,133	-217,094,759,148	-13,774,775,113
손익계산서, 기능별 분류 - 연결재무제표	[001120]	LG상사	유가증권시장상장법인	461	상품 중개업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToAbstract	당기순이익의 귀속						
손익계산서, 기능별 분류 - 연결재무제표	[001120]	LG상사	유가증권시장상장법인	461	상품 중개업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToOwnersOfParent	   지배기업소유주지분	23,955,274,540	47,613,551,164	-393,523,956	11,789,400,553	-235,443,255,093	-13,192,478,991
손익계산서, 기능별 분류 - 연결재무제표	[001120]	LG상사	유가증권시장상장법인	461	상품 중개업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToNoncontrollingInterests	   비지배지분	6,626,320,990	16,576,168,224	6,763,527,959	7,818,052,580	18,348,495,945	-582,296,122
손익계산서, 기능별 분류 - 연결재무제표	[001120]	LG상사	유가증권시장상장법인	461	상품 중개업	12	2016-06-30	반기보고서	KRW	ifrs_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[001120]	LG상사	유가증권시장상장법인	461	상품 중개업	12	2016-06-30	반기보고서	KRW	ifrs_BasicEarningsLossPerShare	   기본 및 희석 주당이익	620	1,232	-10	305	-6,090	-341
손익계산서, 기능별 분류 - 연결재무제표	[001120]	LG상사	유가증권시장상장법인	461	상품 중개업	12	2016-06-30	반기보고서	KRW	ifrs_DilutedEarningsLossPerShare	   희석주당이익	620	1,232	-10	305	-6,090	-341
손익계산서, 기능별 분류 - 연결재무제표	[051900]	LG생활건강	유가증권시장상장법인	204	기타 화학제품 제조업	12	2016-06-30	반기보고서	KRW	ifrs_Revenue	매출액	1,553,867,955,844	3,073,248,070,324	1,311,009,220,548	2,612,957,196,321	5,328,492,268,366	4,677,009,785,453
손익계산서, 기능별 분류 - 연결재무제표	[051900]	LG생활건강	유가증권시장상장법인	204	기타 화학제품 제조업	12	2016-06-30	반기보고서	KRW	ifrs_CostOfSales	매출원가	612,584,787,912	1,214,583,626,014	553,937,717,555	1,093,741,123,703	2,226,175,065,424	2,101,828,377,665
손익계산서, 기능별 분류 - 연결재무제표	[051900]	LG생활건강	유가증권시장상장법인	204	기타 화학제품 제조업	12	2016-06-30	반기보고서	KRW	ifrs_GrossProfit	매출총이익	941,283,167,932	1,858,664,444,310	757,071,502,993	1,519,216,072,618	3,102,317,202,942	2,575,181,407,788
손익계산서, 기능별 분류 - 연결재무제표	[051900]	LG생활건강	유가증권시장상장법인	204	기타 화학제품 제조업	12	2016-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	715,890,136,472	1,399,758,415,326	589,030,437,545	1,172,717,172,368	2,418,222,038,591	2,064,141,565,584
손익계산서, 기능별 분류 - 연결재무제표	[051900]	LG생활건강	유가증권시장상장법인	204	기타 화학제품 제조업	12	2016-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	225,393,031,460	458,906,028,984	168,041,065,448	346,498,900,250	684,095,164,351	511,039,842,204
손익계산서, 기능별 분류 - 연결재무제표	[051900]	LG생활건강	유가증권시장상장법인	204	기타 화학제품 제조업	12	2016-06-30	반기보고서	KRW	ifrs_FinanceIncome	금융수익	925,153,530	1,978,180,415	1,984,279,257	3,974,236,478	7,606,073,048	9,485,380,486
손익계산서, 기능별 분류 - 연결재무제표	[051900]	LG생활건강	유가증권시장상장법인	204	기타 화학제품 제조업	12	2016-06-30	반기보고서	KRW	ifrs_FinanceCosts	금융원가	5,018,972,899	10,662,691,387	8,270,775,545	17,179,823,658	35,679,975,295	37,541,262,386
손익계산서, 기능별 분류 - 연결재무제표	[051900]	LG생활건강	유가증권시장상장법인	204	기타 화학제품 제조업	12	2016-06-30	반기보고서	KRW	entity00356370_udf_IS_2012513122427564_IncomeStatementAbstract	기타영업외손익	-16,843,807,057	-29,403,439,805	-7,386,323,106	-11,890,339,022	-17,570,600,069	-8,239,750,981
손익계산서, 기능별 분류 - 연결재무제표	[051900]	LG생활건강	유가증권시장상장법인	204	기타 화학제품 제조업	12	2016-06-30	반기보고서	KRW	entity00356370_udf_IS_2012513122454958_IncomeStatementAbstract	지분법관련손익	1,698,082,988	4,211,065,225	1,391,408,466	2,878,277,970	6,325,853,489	5,467,436,710
손익계산서, 기능별 분류 - 연결재무제표	[051900]	LG생활건강	유가증권시장상장법인	204	기타 화학제품 제조업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	206,153,488,022	425,029,143,432	155,759,654,520	324,281,252,018	644,776,515,524	480,211,646,033
손익계산서, 기능별 분류 - 연결재무제표	[051900]	LG생활건강	유가증권시장상장법인	204	기타 화학제품 제조업	12	2016-06-30	반기보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용	46,712,630,767	105,036,685,215	38,885,898,403	83,050,338,908	174,414,470,074	125,646,939,157
손익계산서, 기능별 분류 - 연결재무제표	[051900]	LG생활건강	유가증권시장상장법인	204	기타 화학제품 제조업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLoss	당기순이익(손실)	159,440,857,255	319,992,458,217	116,873,756,117	241,230,913,110	470,362,045,450	354,564,706,876
손익계산서, 기능별 분류 - 연결재무제표	[051900]	LG생활건강	유가증권시장상장법인	204	기타 화학제품 제조업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[051900]	LG생활건강	유가증권시장상장법인	204	기타 화학제품 제조업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)	156,290,136,223	314,627,560,904	114,641,675,018	237,442,422,008	460,351,207,083	349,432,056,746
손익계산서, 기능별 분류 - 연결재무제표	[051900]	LG생활건강	유가증권시장상장법인	204	기타 화학제품 제조업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)	3,150,721,032	5,364,897,313	2,232,081,099	3,788,491,102	10,010,838,367	5,132,650,130
손익계산서, 기능별 분류 - 연결재무제표	[051900]	LG생활건강	유가증권시장상장법인	204	기타 화학제품 제조업	12	2016-06-30	반기보고서	KRW	ifrs_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[051900]	LG생활건강	유가증권시장상장법인	204	기타 화학제품 제조업	12	2016-06-30	반기보고서	KRW	ifrs_BasicEarningsLossPerShare	   기본 및 희석 보통주당이익	9,326	18,774	6,840	14,167	27,467	20,842
손익계산서, 기능별 분류 - 연결재무제표	[051900]	LG생활건강	유가증권시장상장법인	204	기타 화학제품 제조업	12	2016-06-30	반기보고서	KRW	entity00356370_udf_IS_201551420451728_EarningsPerShareAbstract	   기본 및 희석 우선주당이익	9,338	18,799	6,852	14,192	27,517	20,942
손익계산서, 기능별 분류 - 연결재무제표	[032640]	LG유플러스	유가증권시장상장법인	612	전기통신업	12	2016-06-30	반기보고서	KRW	ifrs_Revenue	영업수익	2,879,116,000,000	5,591,911,000,000	2,661,442,000,000	5,217,393,000,000	10,795,218,000,000	10,999,828,000,000
손익계산서, 기능별 분류 - 연결재무제표	[032640]	LG유플러스	유가증권시장상장법인	612	전기통신업	12	2016-06-30	반기보고서	KRW	ifrs_CostOfSales	상품구입원가	675,133,000,000	1,284,094,000,000	591,455,000,000	1,126,232,000,000	2,500,650,000,000	2,332,290,000,000
손익계산서, 기능별 분류 - 연결재무제표	[032640]	LG유플러스	유가증권시장상장법인	612	전기통신업	12	2016-06-30	반기보고서	KRW	ifrs_GrossProfit	매출총이익	2,203,983,000,000	4,307,817,000,000	2,069,987,000,000	4,091,161,000,000	8,294,568,000,000	8,667,538,000,000
